date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/11/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,271845.0,37574415.9,1.09
3/11/2021,ARKQ,PACCAR INC,PCAR,693718108,382498.0,37389179.5,1.08
3/11/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1306592.0,36767498.88,1.07
3/11/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2748457.0,36829323.8,1.07
3/11/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,142999.0,34434159.2,1.0
3/11/2021,ARKQ,ANSYS INC,ANSS,03662Q105,104097.0,33585856.08,0.97
3/11/2021,ARKQ,EXONE CO/THE,XONE,302104104,882817.0,31507738.73,0.91
3/11/2021,ARKQ,PROTO LABS INC,PRLB,743713109,229017.0,31054705.2,0.9
3/11/2021,ARKQ,XILINX INC,XLNX,983919101,236879.0,29868073.11,0.87
3/11/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1418009.0,27665355.59,0.8
3/11/2021,ARKQ,AUTODESK INC,ADSK,052769106,74219.0,20362724.84,0.59
3/11/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,1581030.0,19209514.5,0.56
3/11/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,164701.0,17557126.6,0.51
3/11/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1416532.0,15879323.72,0.46
3/11/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,213418.0,6385466.56,0.19
3/11/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,174474.0,2074495.86,0.06
3/11/2021,ARKQ,APPLE INC,AAPL,037833100,4380.0,534184.8,0.02
3/11/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,214.0,666308.26,0.02
3/11/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,5447.0,297351.73,0.01
3/11/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,1232.0,325556.0,0.01
3/11/2021,ARKW,TESLA INC,TSLA,88160R101,1143671.0,800112231.6,10.61
3/11/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8029127.0,419923342.1,5.57
