date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/2/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3724499.0,811642822.08,7.51
3/2/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,15690309.0,538805211.06,4.98
3/2/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3874085.0,528386453.15,4.89
3/2/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,1101054.0,500825422.44,4.63
3/2/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3328142.0,471597721.4,4.36
3/2/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,10476356.0,430054413.8,3.98
3/2/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4789005.0,422246570.85,3.91
3/2/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1991438.0,422304342.28,3.91
3/2/2021,ARKG,CAREDX INC,CDNA,14167L103,4694072.0,391344782.64,3.62
3/2/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3971816.0,380936872.56,3.52
3/2/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,20564454.0,354531186.96,3.28
3/2/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,8055905.0,300888051.75,2.78
3/2/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2142860.0,278078942.2,2.57
3/2/2021,ARKG,INCYTE CORP,INCY,45337C102,3145374.0,247100581.44,2.29
3/2/2021,ARKG,INVITAE CORP,NVTA,46185L103,5740234.0,241147230.34,2.23
3/2/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,805813.0,231510074.9,2.14
3/2/2021,ARKG,ACCOLADE INC,ACCD,00437E102,4771393.0,222156058.08,2.06
3/2/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,3960030.0,218989659.0,2.03
3/2/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2733396.0,216703634.88,2.0
3/2/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1070318.0,199849776.96,1.85
3/2/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3655005.0,197224069.8,1.82
3/2/2021,ARKG,PERSONALIS INC,PSNL,71535D106,6259892.0,193681058.48,1.79
3/2/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8089969.0,187606381.11,1.74
3/2/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,1708032.0,182298255.36,1.69
3/2/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2918427.0,180504709.95,1.67
3/2/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1885201.0,174004052.3,1.61
3/2/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1856868.0,165131271.24,1.53
3/2/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2551550.0,156333468.5,1.45
3/2/2021,ARKG,CODEXIS INC,CDXS,192005106,5890077.0,133115740.2,1.23
3/2/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,2434937.0,129319504.07,1.2
3/2/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2023686.0,125407821.42,1.16
3/2/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5606381.0,124237402.96,1.15
3/2/2021,ARKG,VERACYTE INC,VCYT,92337F107,1893990.0,117711478.5,1.09
3/2/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,252286.0,116583883.46,1.08
3/2/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,740070.0,114437024.1,1.06
3/2/2021,ARKG,PHREESIA INC,PHR,71944F106,1801991.0,111813541.55,1.03
3/2/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,53247.0,109927366.56,1.02
3/2/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1395794.0,103498125.1,0.96
3/2/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1683002.0,76896361.38,0.71
3/2/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,3337557.0,65916750.75,0.61
3/2/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3299861.0,64743272.82,0.6
3/2/2021,ARKG,ABBVIE INC,ABBV,00287Y109,582284.0,62799329.4,0.58
3/2/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8005478.0,59160482.42,0.55
3/2/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1644567.0,56704670.16,0.52
3/2/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,2885601.0,52171666.08,0.48
3/2/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,5313725.0,50002152.25,0.46
3/2/2021,ARKG,CERUS CORP,CERS,157085101,7573482.0,48924693.72,0.45
3/2/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1295168.0,42986625.92,0.4
3/2/2021,ARKG,908 DEVICES INC,MASS,65443P102,780176.0,42995499.36,0.4
3/2/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,4069356.0,36705591.12,0.34
3/2/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2934328.0,26878444.48,0.25
3/2/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,4256807.0,25200297.44,0.23
3/2/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,527117.0,24252653.17,0.22
3/2/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3540213.0,21736907.82,0.2
3/2/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,347534.0,4448435.2,0.04
3/2/2021,ARKK,TESLA INC,TSLA,88160R101,3578428.0,2456376116.32,10.01
3/2/2021,ARKK,SQUARE INC - A,SQ,852234103,5955071.0,1501868906.2,6.12
3/2/2021,ARKK,ROKU INC,ROKU,77543R102,3363235.0,1310551782.45,5.34
3/2/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,5790780.0,1261926777.6,5.14
3/2/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3247025.0,980374258.25,3.99
3/2/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2842863.0,917505604.62,3.74
3/2/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,5106260.0,826499243.6,3.37
3/2/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,587677.0,769304453.62,3.13
3/2/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5798771.0,752506512.67,3.07
3/2/2021,ARKK,INVITAE CORP,NVTA,46185L103,16675110.0,700521371.1,2.85
3/2/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,2493717.0,671283679.23,2.73
3/2/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1677542.0,625370882.18,2.55
3/2/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4565163.0,622642581.57,2.54
3/2/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1390212.0,548605459.44,2.23
3/2/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2110260.0,490825373.4,2.0
3/2/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,5362535.0,482145521.85,1.96
3/2/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,4405313.0,476214335.3,1.94
3/2/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,20365739.0,472281487.41,1.92
3/2/2021,ARKK,PROTO LABS INC,PRLB,743713109,2970291.0,432979319.07,1.76
3/2/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,3014313.0,427128152.1,1.74
3/2/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11193396.0,418073340.6,1.7
3/2/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6033816.0,388155383.28,1.58
3/2/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6167750.0,382215467.5,1.56
3/2/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,1957153.0,365439608.16,1.49
3/2/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4816022.0,363128058.8,1.48
3/2/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,3138993.0,356652384.66,1.45
3/2/2021,ARKK,PAGERDUTY INC,PD,69553P100,7214454.0,336409990.02,1.37
3/2/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1169465.0,317170602.65,1.29
3/2/2021,ARKK,2U INC,TWOU,90214J101,7694663.0,313095837.47,1.28
3/2/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7316461.0,288780715.67,1.18
3/2/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6357704.0,290483495.76,1.18
3/2/2021,ARKK,VERACYTE INC,VCYT,92337F107,4624697.0,287424918.55,1.17
3/2/2021,ARKK,SEA LTD-ADR,SE,81141R100,1142341.0,285585250.0,1.16
3/2/2021,ARKK,PACCAR INC,PCAR,693718108,2868134.0,270120860.12,1.1
3/2/2021,ARKK,TWITTER INC,TWTR,90184L102,3554552.0,261863845.84,1.07
3/2/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2798149.0,246712797.33,1.0
3/2/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6932252.0,238053533.68,0.97
3/2/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5509499.0,227046453.79,0.92
3/2/2021,ARKK,SYNOPSYS INC,SNPS,871607107,907801.0,225016633.87,0.92
3/2/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,480307.0,218472442.02,0.89
3/2/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6185027.0,199652671.56,0.81
3/2/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,7875523.0,192792803.04,0.79
3/2/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6571487.0,179927314.06,0.73
3/2/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7678062.0,150643576.44,0.61
3/2/2021,ARKK,TERADYNE INC,TER,880770102,1103964.0,139982635.2,0.57
3/2/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,1516531.0,139975811.3,0.57
3/2/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1844869.0,136797036.35,0.56
3/2/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,1367184.0,131126617.44,0.53
3/2/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,1008874.0,127118124.0,0.52
3/2/2021,ARKK,CERUS CORP,CERS,157085101,18209592.0,117633964.32,0.48
3/2/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9580475.0,90152269.75,0.37
3/2/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4830038.0,44243148.08,0.18
3/2/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,257848.0,15947898.8,0.06
3/2/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,126936.0,1624780.8,0.01
3/2/2021,ARKQ,TESLA INC,TSLA,88160R101,545159.0,374218943.96,10.23
3/2/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,742769.0,224264244.17,6.13
3/2/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2554680.0,193057167.6,5.28
3/2/2021,ARKQ,DEERE & CO,DE,244199105,528972.0,185901919.68,5.08
3/2/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1833100.0,176674178.0,4.83
3/2/2021,ARKQ,TERADYNE INC,TER,880770102,1144059.0,145066681.2,3.96
3/2/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5275086.0,142691076.3,3.9
3/2/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,67080.0,139247347.2,3.81
3/2/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,669311.0,121995315.97,3.33
3/2/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3827147.0,115732925.28,3.16
3/2/2021,ARKQ,CATERPILLAR INC,CAT,149123101,477087.0,102964916.34,2.81
3/2/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,286056.0,96855701.04,2.65
3/2/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,167373.0,89753771.25,2.45
3/2/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,693476.0,87377976.0,2.39
3/2/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,224297.0,84068758.57,2.3
3/2/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2054576.0,81094114.72,2.22
3/2/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1956457.0,80625592.97,2.2
3/2/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1405225.0,76331822.0,2.09
3/2/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7299707.0,70150184.27,1.92
3/2/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,608345.0,68092055.85,1.86
3/2/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,272953.0,67656860.11,1.85
3/2/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,751705.0,64924760.85,1.77
3/2/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1677866.0,64245489.14,1.76
3/2/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,83921.0,62940750.0,1.72
3/2/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1560379.0,52693998.83,1.44
3/2/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3191503.0,51478943.39,1.41
3/2/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1239310.0,50613420.4,1.38
3/2/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,528207.0,47491091.37,1.3
3/2/2021,ARKQ,2U INC,TWOU,90214J101,1149099.0,46756838.31,1.28
3/2/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1412056.0,45581167.68,1.25
3/2/2021,ARKQ,PACCAR INC,PCAR,693718108,406116.0,38248004.88,1.05
3/2/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,154236.0,38360035.56,1.05
3/2/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2662387.0,38364996.67,1.05
3/2/2021,ARKQ,ANSYS INC,ANSS,03662Q105,110516.0,37169846.28,1.02
3/2/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,275672.0,36937291.28,1.01
3/2/2021,ARKQ,EXONE CO/THE,XONE,302104104,954091.0,36274539.82,0.99
3/2/2021,ARKQ,PROTO LABS INC,PRLB,743713109,247527.0,36082010.79,0.99
3/2/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,151819.0,35589409.98,0.97
3/2/2021,ARKQ,XILINX INC,XLNX,983919101,251481.0,32679955.95,0.89
3/2/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1055363.0,23977847.36,0.66
3/2/2021,ARKQ,AUTODESK INC,ADSK,052769106,78776.0,21893425.92,0.6
3/2/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1503940.0,18588698.4,0.51
3/2/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,5841.0,18075149.73,0.49
3/2/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,210894.0,11362968.72,0.31
3/2/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,895149.0,11314683.36,0.31
3/2/2021,ARKQ,APPLE INC,AAPL,037833100,63490.0,7943868.8,0.22
3/2/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,188577.0,2413785.6,0.07
3/2/2021,ARKQ,SPLUNK INC,SPLK,848637104,1260.0,187853.4,0.01
3/2/2021,ARKW,TESLA INC,TSLA,88160R101,1119750.0,768641190.0,9.29
3/2/2021,ARKW,SQUARE INC - A,SQ,852234103,1710109.0,431289489.8,5.21
3/2/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8556875.0,377529325.0,4.56
3/2/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1541451.0,335913001.92,4.06
3/2/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,978540.0,315813999.6,3.82
3/2/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,224596.0,294009639.76,3.55
3/2/2021,ARKW,ROKU INC,ROKU,77543R102,752652.0,293285904.84,3.54
3/2/2021,ARKW,TWITTER INC,TWTR,90184L102,3263157.0,240396776.19,2.91
3/2/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,839504.0,225986081.76,2.73
3/2/2021,ARKW,NETFLIX INC,NFLX,64110L106,382406.0,209489654.92,2.53
3/2/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6668862.0,208935446.46,2.52
3/2/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,663654.0,200377052.22,2.42
3/2/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1497133.0,170104251.46,2.06
3/2/2021,ARKW,TWILIO INC - A,TWLO,90138F102,429151.0,169351567.62,2.05
3/2/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1025215.0,165941299.9,2.01
3/2/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,425277.0,158539012.83,1.92
3/2/2021,ARKW,NVIDIA CORP,NVDA,67066G104,290612.0,155840685.0,1.88
3/2/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1634239.0,146934428.49,1.78
3/2/2021,ARKW,AGORA INC-ADR,API,00851L103,2331370.0,141514159.0,1.71
3/2/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1366305.0,131684475.9,1.59
3/2/2021,ARKW,DOCUSIGN INC,DOCU,256163106,558507.0,129903143.13,1.57
3/2/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1196869.0,129381538.9,1.56
3/2/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,475642.0,123191278.0,1.49
3/2/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1914399.0,123153287.67,1.49
3/2/2021,ARKW,SEA LTD-ADR,SE,81141R100,485439.0,121359750.0,1.47
3/2/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,5222245.0,121103861.55,1.46
3/2/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,4905367.0,120083384.16,1.45
3/2/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4301055.0,117762885.9,1.42
3/2/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,141133.0,112611432.03,1.36
3/2/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1539232.0,109131548.8,1.32
3/2/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1465385.0,100496103.3,1.21
3/2/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,682321.0,97790245.72,1.18
3/2/2021,ARKW,VERACYTE INC,VCYT,92337F107,1576380.0,97972017.0,1.18
3/2/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1190257.0,96613160.69,1.17
3/2/2021,ARKW,PAGERDUTY INC,PD,69553P100,2053156.0,95738664.28,1.16
3/2/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,339991.0,92208959.11,1.11
3/2/2021,ARKW,HUBSPOT INC,HUBS,443573100,175225.0,90659662.75,1.1
3/2/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,1208080.0,91089232.0,1.1
3/2/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1922506.0,90896083.68,1.1
3/2/2021,ARKW,SNAP INC - A,SNAP,83304A106,1392879.0,89854624.29,1.09
3/2/2021,ARKW,ADOBE INC,ADBE,00724F101,185804.0,86694288.36,1.05
3/2/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,734931.0,86699810.07,1.05
3/2/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,680241.0,85710366.0,1.04
3/2/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,49947.0,82033452.27,0.99
3/2/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,358747.0,79677708.7,0.96
3/2/2021,ARKW,SYNOPSYS INC,SNPS,871607107,312850.0,77546129.5,0.94
3/2/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,1011929.0,76400639.5,0.92
3/2/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,306261.0,74850188.4,0.9
3/2/2021,ARKW,2U INC,TWOU,90214J101,1803531.0,73385676.39,0.89
3/2/2021,ARKW,OKTA INC,OKTA,679295105,255239.0,66122215.34,0.8
3/2/2021,ARKW,SKILLZ INC,SKLZ,83067L109,1802563.0,59754963.45,0.72
3/2/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,6051991.0,58159633.51,0.7
3/2/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4410840.0,52092020.4,0.63
3/2/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,449105.0,11537507.45,3.16
3/2/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,651300.0,9157278.0,2.5
3/2/2021,IZRL,E & M COMPUTING,EMCO,6302216,1205990.0,8549854.09,2.34
3/2/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5109806.0,8375791.73,2.29
3/2/2021,IZRL,WIX.COM LTD,WIX,M98068105,23976.0,8222329.44,2.25
3/2/2021,IZRL,INMODE LTD,INMD,M5425M103,101375.0,7766338.75,2.12
3/2/2021,IZRL,DARIOHEALTH CORP,DRIO,23725P209,270040.0,7480108.0,2.05
3/2/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,575713.0,7415183.44,2.03
3/2/2021,IZRL,CAMTEK LTD,CAMT,M20791105,256394.0,7350815.98,2.01
3/2/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,473658.0,6948562.86,1.9
3/2/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,60713.0,6933424.6,1.9
