date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/26/2021,ARKG,VERACYTE INC,VCYT,92337F107,1893990.0,109965059.4,1.04
2/26/2021,ARKG,PHREESIA INC,PHR,71944F106,1787609.0,109491051.25,1.04
2/26/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,734166.0,108054551.88,1.03
2/26/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,52833.0,106823571.03,1.01
2/26/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1384652.0,96634863.08,0.92
2/26/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1683002.0,73816467.72,0.7
2/26/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,3310935.0,66251809.35,0.63
2/26/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3299861.0,62829353.44,0.6
2/26/2021,ARKG,ABBVIE INC,ABBV,00287Y109,577640.0,62234933.6,0.59
2/26/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8005478.0,56758839.02,0.54
2/26/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,2862584.0,54532225.2,0.52
2/26/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1631445.0,53870313.9,0.51
2/26/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,5313725.0,49577054.25,0.47
2/26/2021,ARKG,CERUS CORP,CERS,157085101,7573482.0,46501179.48,0.44
2/26/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1274665.0,41936478.5,0.4
2/26/2021,ARKG,908 DEVICES INC,MASS,65443P102,773948.0,41166294.12,0.39
2/26/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,3850994.0,32656429.12,0.31
2/26/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,522905.0,24843216.55,0.24
2/26/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,4256807.0,24987457.09,0.24
2/26/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2934328.0,24648355.2,0.23
2/26/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3562816.0,22588253.44,0.21
2/26/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,347534.0,4431058.5,0.04
2/26/2021,ARKK,TESLA INC,TSLA,88160R101,3491038.0,2358196169.0,10.08
2/26/2021,ARKK,SQUARE INC - A,SQ,852234103,5809631.0,1336389418.93,5.71
2/26/2021,ARKK,ROKU INC,ROKU,77543R102,3281065.0,1297595586.2,5.54
2/26/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,5540299.0,1224904705.91,5.23
2/26/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3167735.0,897926163.1,3.84
2/26/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2773383.0,852482466.54,3.64
2/26/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,4981520.0,803668621.6,3.43
2/26/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,573367.0,734465925.99,3.14
2/26/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5798771.0,728847526.99,3.11
2/26/2021,ARKK,INVITAE CORP,NVTA,46185L103,16675110.0,669172164.3,2.86
2/26/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,2432787.0,632159701.95,2.7
2/26/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4259594.0,579815935.28,2.48
2/26/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1356214.0,532829356.32,2.28
2/26/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1387181.0,518264693.41,2.21
2/26/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,20365739.0,476150977.82,2.03
2/26/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2058690.0,466622675.4,1.99
2/26/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,4297673.0,462558544.99,1.98
2/26/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,5231495.0,456186364.0,1.95
2/26/2021,ARKK,PROTO LABS INC,PRLB,743713109,2970291.0,432711992.88,1.85
2/26/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,3014313.0,414890041.32,1.77
2/26/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10919976.0,407315104.8,1.74
2/26/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,5886396.0,375728656.68,1.61
2/26/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6167750.0,372902165.0,1.59
2/26/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4698392.0,362339991.04,1.55
2/26/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,3175882.0,350331543.42,1.5
2/26/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,1890868.0,336555595.32,1.44
2/26/2021,ARKK,PAGERDUTY INC,PD,69553P100,7214454.0,322774671.96,1.38
2/26/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1169465.0,314434054.55,1.34
2/26/2021,ARKK,2U INC,TWOU,90214J101,7694663.0,304939494.69,1.3
2/26/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6357704.0,278848897.44,1.19
2/26/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7137721.0,273446091.51,1.17
2/26/2021,ARKK,VERACYTE INC,VCYT,92337F107,4624697.0,268509907.82,1.15
2/26/2021,ARKK,TWITTER INC,TWTR,90184L102,3467702.0,267221116.12,1.14
2/26/2021,ARKK,SEA LTD-ADR,SE,81141R100,1114441.0,262662599.29,1.12
2/26/2021,ARKK,PACCAR INC,PCAR,693718108,2798024.0,254592203.76,1.09
2/26/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5509499.0,250737299.49,1.07
2/26/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2787318.0,239458489.38,1.02
2/26/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,485735.0,218857618.95,0.94
2/26/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6386427.0,220267867.23,0.94
2/26/2021,ARKK,SYNOPSYS INC,SNPS,871607107,885571.0,217150864.91,0.93
2/26/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6932252.0,211918943.64,0.91
2/26/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,7683103.0,183626161.7,0.78
2/26/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6571487.0,173158682.45,0.74
2/26/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7678062.0,146190300.48,0.62
2/26/2021,ARKK,TERADYNE INC,TER,880770102,1076964.0,138508340.04,0.59
2/26/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1799779.0,125606576.41,0.54
2/26/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,984214.0,123951911.16,0.53
2/26/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,1400780.0,124851521.4,0.53
2/26/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,1333794.0,119667997.68,0.51
2/26/2021,ARKK,CERUS CORP,CERS,157085101,18209592.0,111806894.88,0.48
2/26/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9580475.0,89385831.75,0.38
2/26/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4830038.0,40572319.2,0.17
2/26/2021,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,27614.0,2225136.12,0.01
2/26/2021,ARKK,SNAP INC - A,SNAP,83304A106,36685.0,2408737.1,0.01
2/26/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,126936.0,1618434.0,0.01
2/26/2021,ARKQ,TESLA INC,TSLA,88160R101,542571.0,366506710.5,10.16
2/26/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,739245.0,209546387.7,5.81
2/26/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2542560.0,188505398.4,5.22
2/26/2021,ARKQ,DEERE & CO,DE,244199105,526464.0,183799111.68,5.09
2/26/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1824397.0,171256146.39,4.75
2/26/2021,ARKQ,TERADYNE INC,TER,880770102,1138631.0,146439332.91,4.06
2/26/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5250054.0,144376485.0,4.0
2/26/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,66760.0,135980773.6,3.77
2/26/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,666135.0,121602944.25,3.37
2/26/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3808987.0,114879047.92,3.18
2/26/2021,ARKQ,CATERPILLAR INC,CAT,149123101,474823.0,102504789.24,2.84
2/26/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,284700.0,94022175.0,2.61
2/26/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,166581.0,91383004.98,2.53
2/26/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1963477.0,89357838.27,2.48
2/26/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,690184.0,86921772.96,2.41
2/26/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,223233.0,82819443.0,2.3
2/26/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2044828.0,78337360.68,2.17
2/26/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1398557.0,72109598.92,2.0
2/26/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7265074.0,71488328.16,1.98
2/26/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,605457.0,66648706.56,1.85
2/26/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,271657.0,66613012.97,1.85
2/26/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,748137.0,62993135.4,1.75
2/26/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1669906.0,62421086.28,1.73
2/26/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,83525.0,61541220.0,1.71
2/26/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1552975.0,57817259.25,1.6
2/26/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3176359.0,51361725.03,1.42
2/26/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1417123.0,48876572.27,1.35
2/26/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1233430.0,48350456.0,1.34
2/26/2021,ARKQ,2U INC,TWOU,90214J101,1153224.0,45702267.12,1.27
2/26/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,525699.0,45840952.8,1.27
2/26/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,153504.0,37344453.12,1.04
2/26/2021,ARKQ,ANSYS INC,ANSS,03662Q105,109992.0,37506172.08,1.04
2/26/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2415764.0,36888716.28,1.02
2/26/2021,ARKQ,PACCAR INC,PCAR,693718108,404188.0,36777066.12,1.02
2/26/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,151099.0,35925298.24,1.0
2/26/2021,ARKQ,PROTO LABS INC,PRLB,743713109,248415.0,36189097.2,1.0
2/26/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,271004.0,34433768.24,0.95
2/26/2021,ARKQ,EXONE CO/THE,XONE,302104104,957514.0,32651227.4,0.9
2/26/2021,ARKQ,XILINX INC,XLNX,983919101,250289.0,32612656.7,0.9
2/26/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,495625.0,26466375.0,0.73
2/26/2021,ARKQ,AUTODESK INC,ADSK,052769106,78404.0,21639504.0,0.6
2/26/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1050355.0,19767681.1,0.55
2/26/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,5813.0,17979202.09,0.5
2/26/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1383547.0,16464209.3,0.46
2/26/2021,ARKQ,APPLE INC,AAPL,037833100,63190.0,7662419.4,0.21
2/26/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,342596.0,4368099.0,0.12
2/26/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,189255.0,2413001.25,0.07
2/26/2021,ARKW,TESLA INC,TSLA,88160R101,1117522.0,754886111.0,9.36
2/26/2021,ARKW,SQUARE INC - A,SQ,852234103,1706704.0,392593121.12,4.87
2/26/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8539843.0,368921217.6,4.58
2/26/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1449603.0,320492727.27,3.98
2/26/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,976592.0,300184848.96,3.72
2/26/2021,ARKW,ROKU INC,ROKU,77543R102,751154.0,297066383.92,3.68
2/26/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,224150.0,287129425.5,3.56
2/26/2021,ARKW,TWITTER INC,TWTR,90184L102,3256662.0,250958373.72,3.11
2/26/2021,ARKW,NETFLIX INC,NFLX,64110L106,381643.0,205648330.55,2.55
2/26/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,749874.0,194854758.9,2.42
2/26/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,662336.0,187745762.56,2.33
2/26/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6655589.0,186489603.78,2.31
2/26/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1971505.0,171915236.0,2.13
2/26/2021,ARKW,TWILIO INC - A,TWLO,90138F102,428297.0,168269325.36,2.09
2/26/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1023175.0,165068822.75,2.05
2/26/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1494153.0,164820017.43,2.04
2/26/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,424431.0,158571665.91,1.97
2/26/2021,ARKW,NVIDIA CORP,NVDA,67066G104,290034.0,159106851.72,1.97
2/26/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,567492.0,146197289.04,1.81
2/26/2021,ARKW,AGORA INC-ADR,API,00851L103,2326729.0,141627994.23,1.76
2/26/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1194487.0,128562635.81,1.59
2/26/2021,ARKW,DOCUSIGN INC,DOCU,256163106,557395.0,126339150.7,1.57
2/26/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,5237912.0,122462382.56,1.52
2/26/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1910589.0,121952895.87,1.51
2/26/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,4895606.0,117004983.4,1.45
2/26/2021,ARKW,SEA LTD-ADR,SE,81141R100,484473.0,114185441.37,1.42
2/26/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,140848.0,113437570.72,1.41
2/26/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4313959.0,113672819.65,1.41
2/26/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1536167.0,113031167.86,1.4
2/26/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1129062.0,105985049.94,1.31
2/26/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1187891.0,95720256.78,1.19
2/26/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,1205676.0,92981733.12,1.15
2/26/2021,ARKW,VERACYTE INC,VCYT,92337F107,1581110.0,91799246.6,1.14
2/26/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,341011.0,91687627.57,1.14
2/26/2021,ARKW,PAGERDUTY INC,PD,69553P100,2059317.0,92133842.58,1.14
2/26/2021,ARKW,SNAP INC - A,SNAP,83304A106,1390107.0,91274425.62,1.13
2/26/2021,ARKW,HUBSPOT INC,HUBS,443573100,174877.0,90061655.0,1.12
2/26/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1462469.0,89985717.57,1.12
2/26/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1918680.0,89794224.0,1.11
2/26/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,733471.0,88361251.37,1.1
2/26/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,680963.0,86863640.28,1.08
2/26/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,678887.0,85499028.78,1.06
2/26/2021,ARKW,ADOBE INC,ADBE,00724F101,185434.0,85238446.78,1.06
2/26/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,49847.0,81654869.17,1.01
2/26/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,358033.0,77335128.0,0.96
2/26/2021,ARKW,SYNOPSYS INC,SNPS,871607107,312228.0,76561427.88,0.95
2/26/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,1009915.0,74703412.55,0.93
2/26/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,305651.0,72653242.7,0.9
2/26/2021,ARKW,2U INC,TWOU,90214J101,1808942.0,71688371.46,0.89
2/26/2021,ARKW,OKTA INC,OKTA,679295105,254731.0,66599419.95,0.83
2/26/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,6039943.0,59433039.12,0.74
2/26/2021,ARKW,SKILLZ INC,SKLZ,83067L109,1798974.0,56865568.14,0.71
2/26/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4424074.0,47647276.98,0.59
2/26/2021,ARKW,APPLE INC,AAPL,037833100,13678.0,1658594.28,0.02
2/26/2021,ARKW,SALESFORCE.COM INC,CRM,79466L302,3446.0,746059.0,0.01
2/26/2021,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,3078.0,731825.28,0.01
2/26/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,651300.0,9098661.0,2.52
2/26/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,449105.0,8914734.25,2.47
2/26/2021,IZRL,E & M COMPUTING,EMCO,6302216,1205990.0,8478236.67,2.34
2/26/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5109806.0,8391687.56,2.32
2/26/2021,IZRL,WIX.COM LTD,WIX,M98068105,23976.0,8357314.32,2.31
2/26/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,575713.0,7369126.4,2.04
2/26/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,771207.0,7326466.5,2.03
2/26/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,473658.0,7242230.82,2.0
