date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/10/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,607796.0,42114184.84,1.09
3/10/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,386609.0,39097768.17,1.01
3/10/2021,ARKF,BASE INC,4477,BKRQ8Q2,430300.0,37400129.18,0.97
3/10/2021,ARKF,NVIDIA CORP,NVDA,67066G104,74850.0,37329940.5,0.96
3/10/2021,ARKF,LENDINGTREE INC,TREE UW,52603B107,154879.0,36325320.66,0.94
3/10/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,231550.0,34301817.0,0.89
3/10/2021,ARKF,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,2851800.0,34575289.41,0.89
3/10/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,274722.0,31271605.26,0.81
3/10/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,1688126.0,20206868.22,0.52
3/10/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,131899.0,19093699.24,0.49
3/10/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,31356.0,16204467.24,0.42
3/10/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,129992.0,9125438.4,0.24
3/10/2021,ARKF,SPLUNK INC,SPLK,848637104,22230.0,2976819.3,0.08
3/10/2021,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,17355.0,3034695.3,0.08
3/10/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,8824.0,512979.35,0.01
3/10/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3496775.0,644980148.75,6.92
3/10/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,14598852.0,468331172.16,5.02
3/10/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3637210.0,462471251.5,4.96
3/10/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,955505.0,447128564.75,4.8
3/10/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3096657.0,391541311.08,4.2
3/10/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1799599.0,385636069.71,4.14
3/10/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4496157.0,378531457.83,4.06
3/10/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,8571863.0,359589652.85,3.86
3/10/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,19306998.0,357758672.94,3.84
3/10/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3728931.0,335044450.35,3.59
3/10/2021,ARKG,CAREDX INC,CDNA,14167L103,4407020.0,290642969.0,3.12
3/10/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7563280.0,254958168.8,2.74
3/10/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,1993800.0,247530270.0,2.66
3/10/2021,ARKG,INCYTE CORP,INCY,45337C102,2953033.0,231370135.55,2.48
3/10/2021,ARKG,ACCOLADE INC,ACCD,00437E102,5035697.0,217189611.61,2.33
3/10/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,828605.0,207640126.95,2.23
3/10/2021,ARKG,INVITAE CORP,NVTA,46185L103,5340917.0,206479851.22,2.22
3/10/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,3717887.0,192512188.86,2.07
3/10/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1148868.0,174145411.44,1.87
3/10/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,2345785.0,169553339.8,1.82
3/10/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2566254.0,167884336.68,1.8
3/10/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3400755.0,163814368.35,1.76
3/10/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,7527197.0,160178752.16,1.72
3/10/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1838169.0,155343662.19,1.67
3/10/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1769947.0,149241931.04,1.6
3/10/2021,ARKG,PERSONALIS INC,PSNL,71535D106,5824440.0,145436266.8,1.56
3/10/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2739969.0,145464954.21,1.56
3/10/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2206735.0,134456363.55,1.44
3/10/2021,ARKG,CODEXIS INC,CDXS,192005106,5975498.0,120944079.52,1.3
3/10/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,1882857.0,111785220.09,1.2
3/10/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,2732057.0,110101897.1,1.18
3/10/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5216333.0,105004783.29,1.13
3/10/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,236830.0,104463344.7,1.12
3/10/2021,ARKG,PHREESIA INC,PHR,71944F106,1691819.0,97905565.53,1.05
3/10/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,694806.0,94979980.2,1.02
3/10/2021,ARKG,VERACYTE INC,VCYT,92337F107,1762243.0,88129772.43,0.95
3/10/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1310456.0,79492260.96,0.85
3/10/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,4024301.0,74449568.5,0.8
3/10/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1565880.0,73063960.8,0.78
3/10/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,4180881.0,70029756.75,0.75
3/10/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3070303.0,62879805.44,0.67
3/10/2021,ARKG,ABBVIE INC,ABBV,00287Y109,546680.0,59041440.0,0.63
3/10/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,7448539.0,50054182.08,0.54
3/10/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,1085252.0,44332544.2,0.48
3/10/2021,ARKG,CERUS CORP,CERS,157085101,7046657.0,44675805.38,0.48
3/10/2021,ARKG,908 DEVICES INC,MASS,65443P102,958181.0,44938688.9,0.48
3/10/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1543965.0,43416295.8,0.47
3/10/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,4944056.0,41628951.52,0.45
3/10/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1335179.0,36036481.21,0.39
3/10/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,3820557.0,31481389.68,0.34
3/10/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2730161.0,24380337.73,0.26
3/10/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,3960681.0,20872788.87,0.22
3/10/2021,ARKG,SEER INC,SEER,81578P106,454964.0,19995667.8,0.21
3/10/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3187860.0,16927536.6,0.18
3/10/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,323356.0,3670090.6,0.04
3/10/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,810.0,1649313.9,0.02
3/10/2021,ARKK,TESLA INC,TSLA,88160R101,3685719.0,2462281435.14,10.85
3/10/2021,ARKK,SQUARE INC - A,SQ,852234103,6403642.0,1451897750.66,6.4
3/10/2021,ARKK,ROKU INC,ROKU,77543R102,3722106.0,1327079673.24,5.85
3/10/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,6625710.0,1222112209.5,5.39
3/10/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,5562564.0,817474405.44,3.6
3/10/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3050615.0,778333911.1,3.43
3/10/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2665637.0,720228461.03,3.17
3/10/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5656282.0,702227410.3,3.1
3/10/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,632439.0,688030388.1,3.03
3/10/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1999464.0,671879887.92,2.96
3/10/2021,ARKK,INVITAE CORP,NVTA,46185L103,16265389.0,628819938.74,2.77
3/10/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4741458.0,602876384.7,2.66
3/10/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1424142.0,502394573.34,2.21
3/10/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,4988226.0,498273895.14,2.2
3/10/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2161830.0,459756386.1,2.03
3/10/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,19865317.0,422733945.76,1.86
3/10/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11466840.0,386547176.4,1.7
3/10/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2940243.0,371764324.92,1.64
3/10/2021,ARKK,PROTO LABS INC,PRLB,743713109,2897313.0,368306428.56,1.62
3/10/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6016185.0,357180903.45,1.57
3/10/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,4187618.0,354230606.62,1.56
3/10/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6172129.0,331505048.59,1.46
3/10/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4712182.0,322737345.18,1.42
3/10/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7495204.0,305879275.24,1.35
3/10/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2654065.0,306756832.7,1.35
3/10/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2004943.0,303909259.94,1.34
3/10/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6201483.0,289361196.78,1.28
3/10/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,1169841.0,283183410.87,1.25
3/10/2021,ARKK,2U INC,TWOU,90214J101,7505583.0,279207687.6,1.23
3/10/2021,ARKK,PAGERDUTY INC,PD,69553P100,7037185.0,266216708.55,1.17
3/10/2021,ARKK,PACCAR INC,PCAR,693718108,2719215.0,262648976.85,1.16
3/10/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,10594045.0,262202613.75,1.16
3/10/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1091253.0,255942478.62,1.13
3/10/2021,ARKK,SEA LTD-ADR,SE,81141R100,1170241.0,254188047.61,1.12
3/10/2021,ARKK,TWITTER INC,TWTR,90184L102,3641402.0,236072091.66,1.04
3/10/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2729860.0,229826913.4,1.01
3/10/2021,ARKK,VERACYTE INC,VCYT,92337F107,4511070.0,225598610.7,0.99
3/10/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6761909.0,216922040.72,0.96
3/10/2021,ARKK,SYNOPSYS INC,SNPS,871607107,929909.0,212800375.56,0.94
3/10/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,423279.0,198073408.05,0.87
3/10/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5374123.0,195295629.82,0.86
3/10/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,2265004.0,190985137.28,0.84
3/10/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,2056013.0,184732768.05,0.81
3/10/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6410015.0,160314475.15,0.71
3/10/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7489390.0,153382707.2,0.68
3/10/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6033066.0,153119215.08,0.67
3/10/2021,ARKK,TERADYNE INC,TER,880770102,1130964.0,123173289.24,0.54
3/10/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,1732614.0,120052824.06,0.53
3/10/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1889959.0,114644912.94,0.51
3/10/2021,ARKK,CERUS CORP,CERS,157085101,17762155.0,112612062.7,0.5
3/10/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2041660.0,108391729.4,0.48
3/10/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9345040.0,78685236.8,0.35
3/10/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4711317.0,42072060.81,0.19
3/10/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,55831.0,6355242.73,0.03
3/10/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,123774.0,1404834.9,0.01
3/10/2021,ARKQ,TESLA INC,TSLA,88160R101,529492.0,353732425.52,10.82
3/10/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,697838.0,178046387.32,5.44
3/10/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2400113.0,170096008.31,5.2
3/10/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1901882.0,169895119.06,5.2
3/10/2021,ARKQ,DEERE & CO,DE,244199105,449678.0,162432687.16,4.97
3/10/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5100601.0,130269349.54,3.98
3/10/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,63020.0,129507990.6,3.96
3/10/2021,ARKQ,TERADYNE INC,TER,880770102,1130516.0,123124497.56,3.77
3/10/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,628817.0,113457451.31,3.47
3/10/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3595585.0,113081148.25,3.46
3/10/2021,ARKQ,CATERPILLAR INC,CAT,149123101,432022.0,95502783.32,2.92
3/10/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,268767.0,91606544.28,2.8
3/10/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,210731.0,82225128.89,2.51
3/10/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1930276.0,78774563.56,2.41
3/10/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,157240.0,78420305.2,2.4
3/10/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1860243.0,66299060.52,2.03
3/10/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1812609.0,65870211.06,2.01
3/10/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,6858032.0,64328340.16,1.97
3/10/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,566225.0,64453391.75,1.97
3/10/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1320208.0,63053134.08,1.93
3/10/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,706213.0,63156628.59,1.93
3/10/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,571523.0,62090258.72,1.9
3/10/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3885735.0,61938615.9,1.89
3/10/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,256429.0,58681212.36,1.79
3/10/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,78837.0,56747660.97,1.74
3/10/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1684398.0,51525734.82,1.58
3/10/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1164334.0,47504827.2,1.45
3/10/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,496230.0,41976095.7,1.28
3/10/2021,ARKQ,2U INC,TWOU,90214J101,1064601.0,39603157.2,1.21
3/10/2021,ARKQ,PACCAR INC,PCAR,693718108,381534.0,36852369.06,1.13
3/10/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,271063.0,36785959.73,1.12
3/10/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1308244.0,33203232.72,1.02
3/10/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,142639.0,33420317.7,1.02
3/10/2021,ARKQ,ANSYS INC,ANSS,03662Q105,103835.0,32198195.15,0.98
3/10/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2741533.0,31116399.55,0.95
3/10/2021,ARKQ,PROTO LABS INC,PRLB,743713109,229307.0,29149505.84,0.89
3/10/2021,ARKQ,EXONE CO/THE,XONE,302104104,883933.0,28772019.15,0.88
3/10/2021,ARKQ,XILINX INC,XLNX,983919101,236283.0,28056243.42,0.86
3/10/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1414438.0,22899751.22,0.7
3/10/2021,ARKQ,AUTODESK INC,ADSK,052769106,74033.0,19518060.12,0.6
3/10/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,1526567.0,17586051.84,0.54
3/10/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,164287.0,16410628.43,0.5
3/10/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1412965.0,15189373.75,0.46
3/10/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,174695.0,1982788.25,0.06
3/10/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,214.0,654334.96,0.02
3/10/2021,ARKQ,APPLE INC,AAPL,037833100,4368.0,524072.64,0.02
3/10/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,1228.0,323774.48,0.01
3/10/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,5433.0,296587.47,0.01
3/10/2021,ARKW,TESLA INC,TSLA,88160R101,1140035.0,761611782.1,10.74
3/10/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8003594.0,403541209.48,5.69
3/10/2021,ARKW,SQUARE INC - A,SQ,852234103,1681789.0,381312019.97,5.38
3/10/2021,ARKW,ROKU INC,ROKU,77543R102,802699.0,286194301.46,4.04
3/10/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1515850.0,279598532.5,3.94
3/10/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,915250.0,247291397.5,3.49
3/10/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,222411.0,241960926.9,3.41
3/10/2021,ARKW,TWITTER INC,TWTR,90184L102,3052149.0,197870819.67,2.79
3/10/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1400323.0,161849332.34,2.28
3/10/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,481894.0,161930840.82,2.28
3/10/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1092223.0,160513092.08,2.26
3/10/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,653801.0,158265608.07,2.23
3/10/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6272117.0,148586451.73,2.1
3/10/2021,ARKW,TWILIO INC - A,TWLO,90138F102,401406.0,141603994.62,2.0
3/10/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1589100.0,141954303.0,2.0
3/10/2021,ARKW,NETFLIX INC,NFLX,64110L106,275414.0,138957379.56,1.96
3/10/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1297641.0,129621359.49,1.83
3/10/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5217016.0,129121146.0,1.82
3/10/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1528550.0,129300044.5,1.82
3/10/2021,ARKW,SEA LTD-ADR,SE,81141R100,564554.0,122626774.34,1.73
3/10/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,159764.0,115447064.04,1.63
3/10/2021,ARKW,AGORA INC-ADR,API,00851L103,1926878.0,113743608.34,1.6
3/10/2021,ARKW,DOCUSIGN INC,DOCU,256163106,522377.0,111093916.59,1.57
3/10/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,411189.0,104910761.46,1.48
3/10/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,4858736.0,103393902.08,1.46
3/10/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4001666.0,100081666.66,1.41
3/10/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1439692.0,99324351.08,1.4
3/10/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1790614.0,96173877.94,1.36
3/10/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1370645.0,94971992.05,1.34
3/10/2021,ARKW,SKILLZ INC,SKLZ,83067L109,3143350.0,80784095.0,1.14
3/10/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1798201.0,80721242.89,1.14
3/10/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,638206.0,77937716.72,1.1
3/10/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,1129980.0,77392330.2,1.09
3/10/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1113289.0,76783542.33,1.08
3/10/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,687400.0,76521368.0,1.08
3/10/2021,ARKW,ADOBE INC,ADBE,00724F101,173789.0,75947530.89,1.07
3/10/2021,ARKW,HUBSPOT INC,HUBS,443573100,163915.0,74240381.8,1.05
3/10/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,316341.0,74194618.14,1.05
3/10/2021,ARKW,VERACYTE INC,VCYT,92337F107,1466657.0,73347516.57,1.03
3/10/2021,ARKW,PAGERDUTY INC,PD,69553P100,1910244.0,72264530.52,1.02
3/10/2021,ARKW,SNAP INC - A,SNAP,83304A106,1302819.0,71746242.33,1.01
3/10/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,46697.0,67036812.29,0.95
3/10/2021,ARKW,SYNOPSYS INC,SNPS,871607107,292635.0,66966593.4,0.94
3/10/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,946494.0,66718362.06,0.94
3/10/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,335552.0,65385662.72,0.92
3/10/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,286446.0,64647997.74,0.91
3/10/2021,ARKW,NVIDIA CORP,NVDA,67066G104,127570.0,63622986.1,0.9
3/10/2021,ARKW,2U INC,TWOU,90214J101,1677998.0,62421525.6,0.88
3/10/2021,ARKW,OKTA INC,OKTA,679295105,238739.0,53766410.19,0.76
3/10/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,5660679.0,53097169.02,0.75
3/10/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,188369.0,49898948.1,0.7
3/10/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4103780.0,49122246.6,0.69
3/10/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,519086.0,36076477.0,0.51
3/10/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,9117.0,1037788.11,0.01
3/10/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,446369.0,8387273.51,2.45
3/10/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5078615.0,8312673.73,2.43
3/10/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,647328.0,8117493.12,2.38
3/10/2021,IZRL,E & M COMPUTING,EMCO,6302216,1198628.0,7956047.13,2.33
3/10/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,572200.0,7163944.0,2.1
3/10/2021,IZRL,CAMTEK LTD,CAMT,M20791105,254828.0,7096959.8,2.08
3/10/2021,IZRL,WIX.COM LTD,WIX,M98068105,23829.0,6939243.09,2.03
3/10/2021,IZRL,INMODE LTD,INMD,M5425M103,100757.0,6911930.2,2.02
