date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/1/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11126560.0,439165323.2,1.77
3/1/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,3014313.0,436924669.35,1.76
3/1/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,5997780.0,396813124.8,1.59
3/1/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6167750.0,394921032.5,1.59
3/1/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4787268.0,370486670.52,1.49
3/1/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,1945471.0,363316709.25,1.46
3/1/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,3120249.0,354897121.26,1.43
3/1/2021,ARKK,PAGERDUTY INC,PD,69553P100,7214454.0,339800783.4,1.37
3/1/2021,ARKK,2U INC,TWOU,90214J101,7694663.0,320944393.73,1.29
3/1/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1169465.0,316609259.45,1.27
3/1/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7272769.0,304801748.79,1.23
3/1/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6357704.0,298112740.56,1.2
3/1/2021,ARKK,VERACYTE INC,VCYT,92337F107,4624697.0,290847194.33,1.17
3/1/2021,ARKK,SEA LTD-ADR,SE,81141R100,1135521.0,282188323.71,1.13
3/1/2021,ARKK,TWITTER INC,TWTR,90184L102,3533322.0,274291786.86,1.1
3/1/2021,ARKK,PACCAR INC,PCAR,693718108,2850996.0,267195345.12,1.07
3/1/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5509499.0,250957679.45,1.01
3/1/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6932252.0,244153915.44,0.98
3/1/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2781429.0,243235966.05,0.98
3/1/2021,ARKK,SYNOPSYS INC,SNPS,871607107,902367.0,229354620.39,0.92
3/1/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6185027.0,224392779.56,0.9
3/1/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,477425.0,221071646.25,0.89
3/1/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,7828487.0,194224762.47,0.78
3/1/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6571487.0,181044466.85,0.73
3/1/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7678062.0,158321638.44,0.64
3/1/2021,ARKK,TERADYNE INC,TER,880770102,1097364.0,147046776.0,0.59
3/1/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,1427300.0,136421334.0,0.55
3/1/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1833847.0,136364862.92,0.55
3/1/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,1359022.0,131295115.42,0.53
3/1/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,1002846.0,129497503.98,0.52
3/1/2021,ARKK,CERUS CORP,CERS,157085101,18209592.0,118726539.84,0.48
3/1/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9580475.0,95517335.75,0.38
3/1/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4830038.0,45643859.1,0.18
3/1/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,102863.0,6408364.9,0.03
3/1/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,126936.0,1690787.52,0.01
3/1/2021,ARKQ,TESLA INC,TSLA,88160R101,542571.0,389799283.53,10.39
3/1/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,739245.0,218506037.1,5.83
3/1/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2542560.0,197200953.6,5.26
3/1/2021,ARKQ,DEERE & CO,DE,244199105,526464.0,189269072.64,5.05
3/1/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1824397.0,178827393.94,4.77
3/1/2021,ARKQ,TERADYNE INC,TER,880770102,1138631.0,152576554.0,4.07
3/1/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5250054.0,144796489.32,3.86
3/1/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,66760.0,138961607.6,3.71
3/1/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,666135.0,124767085.5,3.33
3/1/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3808987.0,116935900.9,3.12
3/1/2021,ARKQ,CATERPILLAR INC,CAT,149123101,474823.0,104347102.48,2.78
3/1/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,284700.0,94938909.0,2.53
3/1/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,166581.0,92230902.27,2.46
3/1/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,690184.0,89123459.92,2.38
3/1/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1963477.0,89436377.35,2.38
3/1/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2044828.0,85698741.48,2.29
3/1/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,223233.0,84893277.57,2.26
3/1/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1398557.0,79368109.75,2.12
3/1/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7265074.0,74539659.24,1.99
3/1/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,605457.0,69900010.65,1.86
3/1/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,271657.0,69047059.69,1.84
3/1/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1669906.0,67313910.86,1.79
3/1/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,748137.0,64279931.04,1.71
3/1/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,83525.0,63413015.25,1.69
3/1/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1552975.0,59230466.5,1.58
3/1/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3176359.0,55078065.06,1.47
3/1/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1233430.0,51878065.8,1.38
3/1/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1417123.0,51413222.44,1.37
3/1/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,525699.0,47996318.7,1.28
3/1/2021,ARKQ,2U INC,TWOU,90214J101,1153224.0,48100973.04,1.28
3/1/2021,ARKQ,EXONE CO/THE,XONE,302104104,957514.0,40569868.18,1.08
3/1/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,153504.0,38566344.96,1.03
3/1/2021,ARKQ,ANSYS INC,ANSS,03662Q105,109992.0,38069331.12,1.02
3/1/2021,ARKQ,PACCAR INC,PCAR,693718108,404188.0,37880499.36,1.01
3/1/2021,ARKQ,PROTO LABS INC,PRLB,743713109,248415.0,37475886.9,1.0
3/1/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2415764.0,36985346.84,0.99
3/1/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,151099.0,36519117.31,0.97
3/1/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,271004.0,36143803.48,0.96
3/1/2021,ARKQ,XILINX INC,XLNX,983919101,250289.0,33486165.31,0.89
3/1/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1050355.0,24777874.45,0.66
3/1/2021,ARKQ,AUTODESK INC,ADSK,052769106,78404.0,22287905.08,0.59
3/1/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,361684.0,19530936.0,0.52
3/1/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,5813.0,18288511.82,0.49
3/1/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1383547.0,17778578.95,0.47
3/1/2021,ARKQ,APPLE INC,AAPL,037833100,63190.0,8075050.1,0.22
3/1/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,458485.0,5914456.5,0.16
3/1/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,189255.0,2520876.6,0.07
3/1/2021,ARKQ,SPLUNK INC,SPLK,848637104,1256.0,189982.56,0.01
3/1/2021,ARKW,TESLA INC,TSLA,88160R101,1116408.0,802060999.44,9.52
3/1/2021,ARKW,SQUARE INC - A,SQ,852234103,1705003.0,410905723.0,4.88
3/1/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8531330.0,390905540.6,4.64
3/1/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1536849.0,343316698.11,4.07
3/1/2021,ARKW,ROKU INC,ROKU,77543R102,750405.0,315402725.55,3.74
3/1/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,975618.0,313446551.04,3.72
3/1/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,223927.0,293330934.38,3.48
3/1/2021,ARKW,TWITTER INC,TWTR,90184L102,3253416.0,252562684.08,3.0
3/1/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,770556.0,210847238.28,2.5
3/1/2021,ARKW,NETFLIX INC,NFLX,64110L106,381263.0,209938658.32,2.49
3/1/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6648954.0,200931389.88,2.38
3/1/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,661676.0,195578192.08,2.32
3/1/2021,ARKW,TWILIO INC - A,TWLO,90138F102,427870.0,177899788.6,2.11
3/1/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,424008.0,173699117.28,2.06
3/1/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1022155.0,170699885.0,2.03
3/1/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1492663.0,169775489.62,2.01
3/1/2021,ARKW,NVIDIA CORP,NVDA,67066G104,289745.0,160423114.15,1.9
3/1/2021,ARKW,AGORA INC-ADR,API,00851L103,2324410.0,153248351.3,1.82
3/1/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,566926.0,150184366.66,1.78
3/1/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1629363.0,148760841.9,1.77
3/1/2021,ARKW,DOCUSIGN INC,DOCU,256163106,556839.0,132839511.84,1.58
3/1/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1193296.0,129508414.88,1.54
3/1/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,5232691.0,128148602.59,1.52
3/1/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1908684.0,126278533.44,1.5
3/1/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,4890726.0,121338912.06,1.44
3/1/2021,ARKW,SEA LTD-ADR,SE,81141R100,483990.0,120276354.9,1.43
3/1/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4309659.0,118731105.45,1.41
3/1/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1534636.0,118550631.0,1.41
3/1/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,140708.0,117116896.72,1.39
3/1/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1135246.0,111276812.92,1.32
3/1/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1461011.0,100400675.92,1.19
3/1/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,680284.0,100477946.8,1.19
3/1/2021,ARKW,VERACYTE INC,VCYT,92337F107,1579534.0,99336893.26,1.18
3/1/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1186707.0,98876427.24,1.17
3/1/2021,ARKW,PAGERDUTY INC,PD,69553P100,2057264.0,96897134.4,1.15
3/1/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,1204474.0,93214242.86,1.11
3/1/2021,ARKW,SNAP INC - A,SNAP,83304A106,1388721.0,92586029.07,1.1
3/1/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,340671.0,92229859.83,1.09
3/1/2021,ARKW,HUBSPOT INC,HUBS,443573100,174703.0,92000346.83,1.09
3/1/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1916767.0,91084767.84,1.08
3/1/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,732740.0,90720539.4,1.08
3/1/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,678210.0,87577257.3,1.04
3/1/2021,ARKW,ADOBE INC,ADBE,00724F101,185249.0,86987372.93,1.03
3/1/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,49797.0,85316204.16,1.01
3/1/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,357676.0,79904818.4,0.95
3/1/2021,ARKW,SYNOPSYS INC,SNPS,871607107,311917.0,79279943.89,0.94
3/1/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,1008908.0,77585025.2,0.92
3/1/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,305346.0,76794519.0,0.91
3/1/2021,ARKW,2U INC,TWOU,90214J101,1807139.0,75375767.69,0.89
3/1/2021,ARKW,OKTA INC,OKTA,679295105,254477.0,68660439.37,0.81
3/1/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,6033922.0,61908039.72,0.73
3/1/2021,ARKW,SKILLZ INC,SKLZ,83067L109,1797181.0,61499533.82,0.73
3/1/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4419664.0,52196231.84,0.62
3/1/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,449105.0,9696176.95,2.62
3/1/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,651300.0,9609931.5,2.59
3/1/2021,IZRL,E & M COMPUTING,EMCO,6302216,1205990.0,8657039.89,2.34
3/1/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5109806.0,8579851.89,2.31
3/1/2021,IZRL,WIX.COM LTD,WIX,M98068105,23976.0,8164307.52,2.2
3/1/2021,IZRL,CAMTEK LTD,CAMT,M20791105,256394.0,7612337.86,2.05
3/1/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,575713.0,7420940.57,2.0
3/1/2021,IZRL,INMODE LTD,INMD,M5425M103,101375.0,7329412.5,1.98
3/1/2021,IZRL,DARIOHEALTH CORP,DRIO,23725P209,270040.0,7336986.8,1.98
3/1/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,60713.0,7186597.81,1.94
3/1/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,771207.0,7118240.61,1.92
