date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/24/2021,ARKQ,CATERPILLAR INC,CAT,149123101,485011,107900397.2,2.76
2/24/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,2005607,101965059.9,2.61
2/24/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,763328,100988294.4,2.59
2/24/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,290802,100771617.1,2.58
2/24/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,170163,98687733.48,2.53
2/24/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,228021,89115167.22,2.28
2/24/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7420956,87715699.92,2.25
2/24/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2088704,84822269.44,2.17
2/24/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1428563,80870951.43,2.07
2/24/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,307640,80195595.2,2.05
2/24/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1586303,73160294.36,1.87
2/24/2021,ARKQ,AEROVIRONMENT INC,AVAV,8073108,618453,72427030.83,1.85
2/24/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1705744,66796935.04,1.71
2/24/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,764193,66347236.26,1.7
2/24/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,85307,64723273.97,1.66
2/24/2021,ARKQ,2U INC,TWOU,90214J101,1177974,52702556.76,1.35
2/24/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1447535,51952031.15,1.33
2/24/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1210748,50355009.32,1.29
2/24/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3244517,49089542.21,1.26
2/24/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,536985,47899062,1.23
2/24/2021,ARKQ,ANSYS INC,ANSS,03662Q105,112350,43296319.5,1.11
2/24/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,171961,42481245.44,1.09
2/24/2021,ARKQ,XILINX INC,XLNX,983919101,315342,42195913.02,1.08
2/24/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,764194,41809053.74,1.07
2/24/2021,ARKQ,PACCAR INC,PCAR,693718108,412864,38924817.92,1
2/24/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,154339,38637225.26,0.99
2/24/2021,ARKQ,EXONE CO/THE,XONE,302104104,978062,38760597.06,0.99
2/24/2021,ARKQ,AMAZON.COM INC,AMZN,23135106,12141,38359853.73,0.98
2/24/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2327642,38406093,0.98
2/24/2021,ARKQ,PROTO LABS INC,PRLB,743713109,253743,38462363.94,0.98
2/24/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,276818,37841020.6,0.97
2/24/2021,ARKQ,AUTODESK INC,ADSK,52769106,106388,31800437.08,0.81
2/24/2021,ARKQ,APPLE INC,AAPL,37833100,157531,19746510.85,0.51
2/24/2021,ARKQ,VUZIX CORP,VUZI,92921W300,792935,14978542.15,0.38
2/24/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,49284102,380559,5145157.68,0.13
2/24/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,208917,2853806.22,0.07
2/24/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,193323,2677523.55,0.07
2/24/2021,ARKQ,SPLUNK INC,SPLK,848637104,1284,195848.52,0.01
2/24/2021,ARKW,TESLA INC,TSLA,88160R101,1114584,827043619.7,9.47
2/24/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8701654,421160053.6,4.82
2/24/2021,ARKW,SQUARE INC - A,SQ,852234103,1629469,386705583.1,4.43
2/24/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1324754,337189635.6,3.86
2/24/2021,ARKW,ROKU INC,ROKU,77543R102,765385,316708659.2,3.63
2/24/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,928812,310864088.3,3.56
2/24/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,211796,275578365.4,3.16
2/24/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2616711,233410621.2,2.67
2/24/2021,ARKW,NETFLIX INC,NFLX,64110L106,388882,215211187.6,2.46
2/24/2021,ARKW,TWITTER INC,TWTR,90184L102,2768655,199121667.6,2.28
2/24/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6199375,191064737.5,2.19
2/24/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,692356,184215160.9,2.11
2/24/2021,ARKW,TWILIO INC - A,TWLO,90138F102,436410,178474233.6,2.04
2/24/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,650876,172033035.6,1.97
2/24/2021,ARKW,NVIDIA CORP,NVDA,67066G104,295525,171392679,1.96
2/24/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1042555,171270935.4,1.96
2/24/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1522463,169693726,1.94
2/24/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,432468,166599647.6,1.91
2/24/2021,ARKW,AGORA INC-ADR,API,00851L103,2370822,165767874.2,1.9
2/24/2021,ARKW,BAIDU INC - SPON ADR,BIDU,56752108,532137,161774969.4,1.85
2/24/2021,ARKW,SEA LTD-ADR,SE,81141R100,565629,140298617.2,1.61
2/24/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,5337162,137485293.1,1.57
2/24/2021,ARKW,DOCUSIGN INC,DOCU,256163106,567959,136117053.9,1.56
2/24/2021,ARKW,SNAP INC - A,SNAP,83304A106,1934420,134384157.4,1.54
2/24/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1217116,134527831.5,1.54
2/24/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1946797,132791023.4,1.52
2/24/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4395697,124881751.8,1.43
2/24/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1565275,118585234,1.36
2/24/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,347471,114696702.4,1.31
2/24/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,143508,112085488.3,1.28
2/24/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,4104329,108313242.3,1.24
2/24/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1210406,101879873,1.17
2/24/2021,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,404576,101281555.8,1.16
2/24/2021,ARKW,PAGERDUTY INC,PD,69553P100,2098337,100300508.6,1.15
2/24/2021,ARKW,VERACYTE INC,VCYT,92337F107,1611073,100369847.9,1.15
2/24/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,1228514,96991180.3,1.11
2/24/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1955040,95014944,1.09
2/24/2021,ARKW,HUBSPOT INC,HUBS,443573100,178183,92428867.59,1.06
2/24/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,691750,91518525,1.05
2/24/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,747373,91717614.56,1.05
2/24/2021,ARKW,JD.COM INC-ADR,JD,47215P106,941361,90718959.57,1.04
2/24/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1490184,89828291.52,1.03
2/24/2021,ARKW,ADOBE INC,ADBE,00724F101,188949,90056872.38,1.03
2/24/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,630181,88553034.12,1.01
2/24/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,50797,87066058,1
2/24/2021,ARKW,SYNOPSYS INC,SNPS,871607107,318137,82931953.16,0.95
2/24/2021,ARKW,2U INC,TWOU,90214J101,1843218,82465573.32,0.94
2/24/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,364816,79019145.6,0.9
2/24/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,1029048,78650138.64,0.9
2/24/2021,ARKW,APPLE INC,AAPL,37833100,600104,75223036.4,0.86
2/24/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,311446,74725238.78,0.86
2/24/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,6154406,72745078.92,0.83
2/24/2021,ARKW,OKTA INC,OKTA,679295105,259557,70054434.3,0.8
2/24/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4507896,54049673.04,0.62
2/24/2021,ARKW,SKILLZ INC,SKLZ,83067L109,1534274,50554328.3,0.58
2/24/2021,ARKW,SALESFORCE.COM INC,CRM,79466L302,107772,25915932.84,0.3
2/24/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,449105,9759051.65,2.59
2/24/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,651300,9665292,2.56
2/24/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5109806,8613194.12,2.28
2/24/2021,IZRL,E & M COMPUTING,EMCO,6302216,1205990,8613422.13,2.28
2/24/2021,IZRL,WIX.COM LTD,WIX,M98068105,23976,8419651.92,2.23
2/24/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,575713,8094524.78,2.14
2/24/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,771207,7874023.47,2.09
2/24/2021,IZRL,DARIOHEALTH CORP,DRIO,23725P209,270040,7874366.4,2.09
2/24/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,473658,7668523.02,2.03
2/24/2021,IZRL,CAMTEK LTD,CAMT,M20791105,256394,7381583.26,1.96
2/24/2021,IZRL,INMODE LTD,INMD,M5425M103,101375,7149978.75,1.89
2/24/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,317053,7029065.01,1.86
2/24/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,60713,6981995,1.85
2/24/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,574406,6979032.9,1.85
2/24/2021,IZRL,SILICOM LTD,SILC,M84116108,137081,6873241.34,1.82
2/24/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,1297337,6851950.01,1.82
2/24/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,24573,6867662.04,1.82
2/24/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,666438,6784338.84,1.8
2/24/2021,IZRL,NOVA MEASURING INSTRUMENTS,NVMI,M7516K103,74773,6556844.37,1.74
