date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/8/2021,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,17523.0,3007822.95,0.08
3/8/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,8824.0,477676.62,0.01
3/8/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3475325.0,613916161.25,7.13
3/8/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,971151.0,449827431.69,5.23
3/8/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3614902.0,421389126.14,4.9
3/8/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,14640552.0,400711908.24,4.66
3/8/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4468584.0,374154538.32,4.35
3/8/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1677151.0,358205910.58,4.16
3/8/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,19188606.0,347313768.6,4.04
3/8/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,8609455.0,345411334.6,4.01
3/8/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3105501.0,327568245.48,3.81
3/8/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3706057.0,293371472.12,3.41
3/8/2021,ARKG,CAREDX INC,CDNA,14167L103,4379993.0,252375196.66,2.93
3/8/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7516896.0,237308406.72,2.76
3/8/2021,ARKG,INCYTE CORP,INCY,45337C102,2934905.0,228453005.2,2.65
3/8/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,1999494.0,227182508.28,2.64
3/8/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,823522.0,198608800.74,2.31
3/8/2021,ARKG,ACCOLADE INC,ACCD,00437E102,5004809.0,197214498.65,2.29
3/8/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,3695085.0,189151401.15,2.2
3/8/2021,ARKG,INVITAE CORP,NVTA,46185L103,5356175.0,186180643.0,2.16
3/8/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2550511.0,168537766.88,1.96
3/8/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1141822.0,161099665.98,1.87
3/8/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1826879.0,152014601.59,1.77
3/8/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,2331394.0,150631366.34,1.75
3/8/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,7548695.0,146218222.15,1.7
3/8/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3410469.0,146513748.24,1.7
3/8/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2193202.0,132579060.9,1.54
3/8/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2723160.0,130221511.2,1.51
3/8/2021,ARKG,PERSONALIS INC,PSNL,71535D106,5841078.0,128562126.78,1.49
3/8/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1759092.0,125388077.76,1.46
3/8/2021,ARKG,CODEXIS INC,CDXS,192005106,5938851.0,107374426.08,1.25
3/8/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,235374.0,103529253.9,1.2
3/8/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,2684459.0,102358421.67,1.19
3/8/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5231231.0,95626902.68,1.11
3/8/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,690542.0,88271983.86,1.03
3/8/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,1888239.0,87973055.01,1.02
3/8/2021,ARKG,PHREESIA INC,PHR,71944F106,1681426.0,87854508.5,1.02
3/8/2021,ARKG,VERACYTE INC,VCYT,92337F107,1767277.0,78590808.19,0.91
3/8/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1302409.0,74732228.42,0.87
3/8/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,3999614.0,64393785.4,0.75
3/8/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1570356.0,63662232.24,0.74
3/8/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,4155232.0,62785555.52,0.73
3/8/2021,ARKG,ABBVIE INC,ABBV,00287Y109,543326.0,57652321.86,0.67
3/8/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3079075.0,54653581.25,0.64
3/8/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,7469815.0,47620070.63,0.55
3/8/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1534488.0,41830142.88,0.49
3/8/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,1078596.0,41234725.08,0.48
3/8/2021,ARKG,CERUS CORP,CERS,157085101,7066787.0,40704693.12,0.47
3/8/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,4958180.0,38029240.6,0.44
3/8/2021,ARKG,908 DEVICES INC,MASS,65443P102,952286.0,38034302.84,0.44
3/8/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1311270.0,33948780.3,0.39
3/8/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,3797104.0,27946685.44,0.32
3/8/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2737961.0,19685939.59,0.23
3/8/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,3971997.0,18310906.17,0.21
3/8/2021,ARKG,SEER INC,SEER,81578P106,451596.0,17463217.32,0.2
3/8/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3303075.0,16085975.25,0.19
3/8/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,324280.0,3330355.6,0.04
3/8/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,810.0,1626075.0,0.02
3/8/2021,ARKK,TESLA INC,TSLA,88160R101,3572503.0,2011319189.0,9.99
3/8/2021,ARKK,SQUARE INC - A,SQ,852234103,6206854.0,1252977616.98,6.23
3/8/2021,ARKK,ROKU INC,ROKU,77543R102,3607730.0,1180413178.7,5.86
3/8/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,6422130.0,1134469264.5,5.64
3/8/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,2956887.0,688008467.16,3.42
3/8/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,5391580.0,672114362.8,3.34
3/8/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2583741.0,667457812.53,3.32
3/8/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,612951.0,657347040.93,3.27
3/8/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5671565.0,644403215.3,3.2
3/8/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1937984.0,602577365.12,2.99
3/8/2021,ARKK,INVITAE CORP,NVTA,46185L103,16309343.0,566912762.68,2.82
3/8/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4595762.0,535727976.34,2.66
3/8/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,4834871.0,448434285.25,2.23
3/8/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1380410.0,442545641.9,2.2
3/8/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2095362.0,404069608.08,2.01
3/8/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,19919001.0,385831049.37,1.92
3/8/2021,ARKK,PROTO LABS INC,PRLB,743713109,2905141.0,355211590.07,1.76
3/8/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11114432.0,350882618.24,1.74
3/8/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,4058974.0,333647662.8,1.66
3/8/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,1397459.0,315951505.31,1.57
3/8/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4567362.0,313275359.58,1.56
3/8/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2948191.0,310975186.68,1.55
3/8/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2617502.0,297714677.48,1.48
3/8/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,5982395.0,281651156.6,1.4
3/8/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6032444.0,281051565.96,1.4
3/8/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,1943347.0,274186828.23,1.36
3/8/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7264825.0,271123269.0,1.35
3/8/2021,ARKK,2U INC,TWOU,90214J101,7525866.0,257459875.86,1.28
3/8/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6218242.0,252087530.68,1.25
3/8/2021,ARKK,PACCAR INC,PCAR,693718108,2635695.0,246279340.8,1.22
3/8/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1094201.0,245659066.51,1.22
3/8/2021,ARKK,PAGERDUTY INC,PD,69553P100,7056199.0,240475261.92,1.19
3/8/2021,ARKK,SEA LTD-ADR,SE,81141R100,1134281.0,233718600.05,1.16
3/8/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,10268430.0,231245043.6,1.15
3/8/2021,ARKK,TWITTER INC,TWTR,90184L102,3529462.0,224050247.76,1.11
3/8/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2645992.0,221548910.16,1.1
3/8/2021,ARKK,VERACYTE INC,VCYT,92337F107,4523262.0,201149461.14,1.0
3/8/2021,ARKK,SYNOPSYS INC,SNPS,871607107,901373.0,196940986.77,0.98
3/8/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,410287.0,190040835.53,0.94
3/8/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6780180.0,185573526.6,0.92
3/8/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5388650.0,163006662.5,0.81
3/8/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,1992793.0,157749493.88,0.78
3/8/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6427340.0,156570002.4,0.78
3/8/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,2195404.0,156488397.12,0.78
3/8/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7509630.0,133295932.5,0.66
3/8/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6049372.0,132178778.2,0.66
3/8/2021,ARKK,TERADYNE INC,TER,880770102,1096164.0,114220288.8,0.57
3/8/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1831843.0,105111151.34,0.52
3/8/2021,ARKK,CERUS CORP,CERS,157085101,17810156.0,102586498.56,0.51
3/8/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,1838083.0,87897129.06,0.44
3/8/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9370303.0,71870224.01,0.36
3/8/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,748201.0,45266160.5,0.22
3/8/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4724055.0,33965955.45,0.17
3/8/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,54091.0,6162587.63,0.03
3/8/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,124114.0,1274650.78,0.01
3/8/2021,ARKQ,TESLA INC,TSLA,88160R101,523471.0,294714173.0,9.72
3/8/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2372834.0,165006876.36,5.44
3/8/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,689909.0,160528026.12,5.29
3/8/2021,ARKQ,DEERE & CO,DE,244199105,453958.0,160564944.6,5.29
3/8/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1702614.0,145335131.04,4.79
3/8/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,62300.0,126105791.0,4.16
3/8/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5042541.0,116785249.56,3.85
3/8/2021,ARKQ,TERADYNE INC,TER,880770102,1117673.0,116461526.6,3.84
3/8/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3554725.0,107708167.5,3.55
3/8/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,621671.0,106305741.0,3.51
3/8/2021,ARKQ,CATERPILLAR INC,CAT,149123101,434327.0,96238176.66,3.17
3/8/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,265716.0,90728728.2,2.99
3/8/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,208337.0,81278513.81,2.68
3/8/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,644096.0,73381857.28,2.42
3/8/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,155449.0,72086364.77,2.38
3/8/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1908334.0,71219024.88,2.35
3/8/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,698185.0,61859191.0,2.04
3/8/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3841572.0,59544366.0,1.96
3/8/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1305205.0,58296981.33,1.92
3/8/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,565025.0,57937663.5,1.91
3/8/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1839102.0,56570777.52,1.87
3/8/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,253513.0,55390055.37,1.83
3/8/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1817197.0,54970209.25,1.81
3/8/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,6780081.0,53901643.95,1.78
3/8/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,77937.0,53379051.3,1.76
3/8/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1665255.0,44179215.15,1.46
3/8/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1151104.0,43339065.6,1.43
3/8/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,490587.0,40326251.4,1.33
3/8/2021,ARKQ,2U INC,TWOU,90214J101,1067297.0,36512230.37,1.2
3/8/2021,ARKQ,PACCAR INC,PCAR,693718108,377196.0,35245194.24,1.16
3/8/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,267645.0,34949084.1,1.15
3/8/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,141019.0,31967597.11,1.05
3/8/2021,ARKQ,ANSYS INC,ANSS,03662Q105,102656.0,30134668.8,0.99
3/8/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2552193.0,29375741.43,0.97
3/8/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1311556.0,28657498.6,0.95
3/8/2021,ARKQ,PROTO LABS INC,PRLB,743713109,229887.0,28108283.49,0.93
3/8/2021,ARKQ,XILINX INC,XLNX,983919101,233601.0,26184336.09,0.86
3/8/2021,ARKQ,EXONE CO/THE,XONE,302104104,886171.0,24219053.43,0.8
3/8/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1398364.0,19241488.64,0.63
3/8/2021,ARKQ,AUTODESK INC,ADSK,052769106,73196.0,18525907.6,0.61
3/8/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,162422.0,15064640.5,0.5
3/8/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,1363545.0,15230797.65,0.5
3/8/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1396900.0,14974768.0,0.49
3/8/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,1187.0,3503964.65,0.12
3/8/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,175137.0,1798656.99,0.06
3/8/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,4391.0,1132307.17,0.04
3/8/2021,ARKQ,APPLE INC,AAPL,037833100,4323.0,503024.28,0.02
3/8/2021,ARKQ,SPLUNK INC,SPLK,848637104,1170.0,153305.1,0.01
3/8/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,5370.0,293470.5,0.01
3/8/2021,ARKW,TESLA INC,TSLA,88160R101,1138822.0,641156786.0,9.87
3/8/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,7995076.0,362976450.4,5.59
3/8/2021,ARKW,SQUARE INC - A,SQ,852234103,1680000.0,339141600.0,5.22
3/8/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1514237.0,267489966.05,4.12
3/8/2021,ARKW,ROKU INC,ROKU,77543R102,801845.0,262355665.55,4.04
3/8/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,222175.0,238267135.25,3.67
3/8/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,914276.0,236184919.08,3.64
3/8/2021,ARKW,TWITTER INC,TWTR,90184L102,3048899.0,193544108.52,2.98
3/8/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1398833.0,159103265.42,2.45
3/8/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,481381.0,149675794.33,2.3
3/8/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,653103.0,147660057.27,2.27
3/8/2021,ARKW,NETFLIX INC,NFLX,64110L106,275121.0,135725442.93,2.09
3/8/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1091061.0,136011664.26,2.09
3/8/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1587409.0,135501232.24,2.09
3/8/2021,ARKW,TWILIO INC - A,TWLO,90138F102,400979.0,128549857.61,1.98
3/8/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6265441.0,125684746.46,1.93
3/8/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1526924.0,125513152.8,1.93
3/8/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1296260.0,120228115.0,1.85
3/8/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5211465.0,117362191.8,1.81
3/8/2021,ARKW,SEA LTD-ADR,SE,81141R100,563953.0,116202515.65,1.79
3/8/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,485678.0,113007557.04,1.74
3/8/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,159594.0,108354750.36,1.67
3/8/2021,ARKW,AGORA INC-ADR,API,00851L103,2028448.0,106229821.76,1.64
3/8/2021,ARKW,DOCUSIGN INC,DOCU,256163106,521821.0,100627961.64,1.55
3/8/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4010208.0,97688666.88,1.5
3/8/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,4869108.0,94314621.96,1.45
3/8/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1438160.0,89237828.0,1.37
3/8/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1788709.0,84212419.72,1.3
3/8/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1369187.0,82835813.5,1.28
3/8/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1796288.0,77240384.0,1.19
3/8/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,1128778.0,77422883.02,1.19
3/8/2021,ARKW,ADOBE INC,ADBE,00724F101,173604.0,73122004.8,1.13
3/8/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,317017.0,71173486.67,1.1
3/8/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1112104.0,69495378.96,1.07
3/8/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,686666.0,69593599.1,1.07
3/8/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,637527.0,69496818.27,1.07
3/8/2021,ARKW,SNAP INC - A,SNAP,83304A106,1301433.0,68832791.37,1.06
3/8/2021,ARKW,HUBSPOT INC,HUBS,443573100,163741.0,69067591.21,1.06
3/8/2021,ARKW,VERACYTE INC,VCYT,92337F107,1469787.0,65361427.89,1.01
3/8/2021,ARKW,SKILLZ INC,SKLZ,83067L109,2652465.0,64852769.25,1.0
3/8/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,255129.0,65136984.99,1.0
3/8/2021,ARKW,PAGERDUTY INC,PD,69553P100,1914322.0,65240093.76,1.0
3/8/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,286141.0,63929622.22,0.98
3/8/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,46647.0,63884932.38,0.98
3/8/2021,ARKW,SYNOPSYS INC,SNPS,871607107,292324.0,63869870.76,0.98
3/8/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,335195.0,60251301.25,0.93
3/8/2021,ARKW,NVIDIA CORP,NVDA,67066G104,127434.0,59094968.82,0.91
3/8/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,945487.0,58402731.99,0.9
3/8/2021,ARKW,2U INC,TWOU,90214J101,1681580.0,57526851.8,0.89
3/8/2021,ARKW,OKTA INC,OKTA,679295105,238485.0,49726507.35,0.77
3/8/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4112542.0,44867833.22,0.69
3/8/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,5654647.0,44954443.65,0.69
3/8/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,9107.0,1037560.51,0.02
3/8/2021,IZRL,E & M COMPUTING,EMCO,6302216,1232000.0,8158061.91,2.42
3/8/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5220011.0,8057567.45,2.39
3/8/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,458789.0,7845291.9,2.32
3/8/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,665340.0,7411887.6,2.2
3/8/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,588124.0,6945744.44,2.06
3/8/2021,IZRL,WIX.COM LTD,WIX,M98068105,24489.0,6851042.64,2.03
3/8/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,323884.0,6672010.4,1.98
3/8/2021,IZRL,CAMTEK LTD,CAMT,M20791105,261920.0,6650148.8,1.97
